,mn,av,sd
0,1.600000023841858,11.067357063293457,6.4803667068481445
1,0.0625,0.8610910177230835,0.06685689836740494
2,1.600000023841858,33.54533004760742,26.888765335083008
3,0.07999999821186066,0.779656171798706,0.09638575464487076
